# Rescue Logfile. Created by GNU ddrescue version 1.14
# Command line: ddrescue -b 2048 -i 127100M /dev/sdd2 rescue.img rescue.log
# current_pos  current_status
0x1DDBF13000     *
#      pos        size  status
0x25DD879000  0x00010000  *
0x25DD889000  0x0004B000  +
0x25DD8D4000  0x00005000  *
0x25DD8D9000  0x00003000  +
0x25DD8DC000  0x00000800  -
0x25DD8DC800  0x0000D000  *
0x25DD8E9800  0x00046800  +
0x25DD930000  0x00009800  *
0x25DD939800  0x00052800  +
0x25DD98C000  0x0000D800  *
0x25DD999800  0x0004E800  +
0x25DD9E8000  0x00001800  *
0x25DD9E9800  0x000C3800  +
0x25DDAAD000  0x0000C800  *
0x25DDAB9800  0x0004F800  +
0x25DDB09000  0x00000800  *
0x25DDB09800  0x00000800  -
0x25DDB0A000  0x00010000  *
0x25DDB1A000  0x0004A000  +
0x25DDB64000  0x00006000  *
0x25DDB6A000  0x00002000  +
0x25DDB6C000  0x00000800  -
0x25DDB6C800  0x0000E000  *
0x25DDB7A800  0x00045800  +
0x25DDBC0000  0x0000A800  *
0x25DDBCA800  0x00051800  +
0x25DDC1C000  0x0000E800  *
0x25DDC2A800  0x0004C800  +
0x25DDC77000  0x00003800  *
0x25DDC7A800  0x00000800  +
0x25DDC7B000  0x00000800  -
0x25DDC7B800  0x0000F800  *
0x25DDC8B000  0x00048000  +
0x25DDCD3000  0x00008000  *
0x25DDCDB000  0x00001000  +
0x25DDCDC000  0x00000800  -
0x25DDCDC800  0x0000F000  *
0x25DDCEB800  0x00043800  +
0x25DDD2F000  0x0000C800  *
0x25DDD3B800  0x000B8800  +
0x25DDDF4000  0x00007800  *
0x25DDDFB800  0x00000800  +
0x25DDDFC000  0x00000800  -
0x25DDDFC800  0x0000F800  *
0x25DDE0C000  0x00044000  +
0x25DDE50000  0x0000C000  *
0x25DDE5C000  0x00050000  +
0x25DDEAC000  0x00010000  *
0x25DDEBC000  0x0004C000  +
0x25DDF08000  0x00004000  *
0x25DDF0C000  0x00004000  +
0x25DDF10000  0x00000800  -
0x25DDF10800  0x0000C000  *
0x25DDF1C800  0x00047800  +
0x25DDF64000  0x00008800  *
0x25DDF6C800  0x00000800  -
0x25DDF6D000  0x00010000  *
0x25DDF7D000  0x00040000  +
0x25DDFBD000  0x00010000  *
0x25DDFCD000  0x0004B000  +
0x25DE018000  0x00005000  *
0x25DE01D000  0x00000800  -
0x25DE01D800  0x00010000  *
0x25DE02D800  0x00049800  +
0x25DE077000  0x00006800  *
0x25DE07D800  0x00001800  +
0x25DE07F000  0x00005000  *
0x25DE084000  0x000B0000  +
0x25DE134000  0x00010000  *
0x25DE144000  0x00000800  -
0x25DE144800  0x00010000  *
0x25DE154800  0x00044800  +
0x25DE199000  0x0000B800  *
0x25DE1A4800  0x00050800  +
0x25DE1F5000  0x0000F800  *
0x25DE204800  0x00040000  +
0x25DE244800  0x0000F000  *
0x25DE253800  0x00000800  -
0x25DE254000  0x00004000  +
0x25DE258000  0x0000D000  *
0x25DE265000  0x00048000  +
0x25DE2AD000  0x00008000  *
0x25DE2B5000  0x00053000  +
0x25DE308000  0x0000D000  *
0x25DE315000  0x00040000  +
0x25DE355000  0x00010000  *
0x25DE365000  0x00000800  -
0x25DE365800  0x00010000  *
0x25DE375800  0x00040000  +
0x25DE3B5800  0x0000E000  *
0x25DE3C3800  0x00000800  -
0x25DE3C4000  0x00003000  +
0x25DE3C7000  0x0000F000  *
0x25DE3D6000  0x000A0000  +
0x25DE476000  0x00010000  *
0x25DE486000  0x00000800  -
0x25DE486800  0x00010000  *
0x25DE496800  0x00040000  +
0x25DE4D6800  0x0000D000  *
0x25DE4E3800  0x00000800  -
0x25DE4E4000  0x00004000  +
0x25DE4E8000  0x0000F000  *
0x25DE4F7000  0x00046000  +
0x25DE53D000  0x0000A000  *
0x25DE547000  0x00051000  +
0x25DE598000  0x0000F000  *
0x25DE5A7000  0x00040000  +
0x25DE5E7000  0x00010000  *
0x25DE5F7000  0x00000800  -
0x25DE5F7800  0x00010000  *
0x25DE607800  0x00040000  +
0x25DE647800  0x0000C000  *
0x25DE653800  0x00000800  -
0x25DE654000  0x00004000  +
0x25DE658000  0x00010000  *
0x25DE668000  0x00044000  +
0x25DE6AC000  0x0000C000  *
0x25DE6B8000  0x00050000  +
0x25DE708000  0x00010000  *
0x25DE718000  0x000B5000  +
0x25DE7CD000  0x0000B000  *
0x25DE7D8000  0x00051000  +
0x25DE829000  0x0000F000  *
0x25DE838000  0x00040000  +
0x25DE878000  0x0000D800  *
0x25DE885800  0x00000800  -
0x25DE886000  0x00004000  +
0x25DE88A000  0x0000E800  *
0x25DE898800  0x00047800  +
0x25DE8E0000  0x00008800  *
0x25DE8E8800  0x00053800  +
0x25DE93C000  0x0000C800  *
0x25DE948800  0x00050000  +
0x25DE998800  0x00010000  *
0x25DE9A8800  0x00040000  +
0x25DE9E8800  0x0000D000  *
0x25DE9F5800  0x00000800  -
0x25DE9F6000  0x00003000  +
0x25DE9F9000  0x00010000  *
0x25DEA09000  0x00047000  +
0x25DEA50000  0x00009000  *
0x25DEA59000  0x000B0000  +
0x25DEB09000  0x0000D800  *
0x25DEB16800  0x00000800  -
0x25DEB17000  0x00003000  +
0x25DEB1A000  0x0000F800  *
0x25DEB29800  0x00047800  +
0x25DEB71000  0x00008800  *
0x25DEB79800  0x00053800  +
0x25DEBCD000  0x0000C800  *
0x25DEBD9800  0x00040000  +
0x25DEC19800  0x00010000  *
0x25DEC29800  0x00000800  -
0x25DEC2A000  0x00004000  +
0x25DEC2E000  0x0000C000  *
0x25DEC3A000  0x00040000  +
0x25DEC7A000  0x00010000  *
0x25DEC8A000  0x00000800  -
0x25DEC8A800  0x00010000  *
0x25DEC9A800  0x00045800  +
0x25DECE0000  0x0000A800  *
0x25DECEA800  0x00051800  +
0x25DED3C000  0x0000E800  *
0x25DED4A800  0x00040000  +
0x25DED8A800  0x0000E000  *
0x25DED98800  0x00000800  -
0x25DED99000  0x00004000  +
0x25DED9D000  0x0000E000  *
0x25DEDAB000  0x000B2000  +
0x25DEE5D000  0x0000E000  *
0x25DEE6B000  0x00040000  +
0x25DEEAB000  0x0000E800  *
0x25DEEB9800  0x00000800  -
0x25DEEBA000  0x00004000  +
0x25DEEBE000  0x0000D800  *
0x25DEECB800  0x00049800  +
0x25DEF15000  0x00006800  *
0x25DEF1B800  0x00055800  +
0x25DEF71000  0x0000A800  *
0x25DEF7B800  0x00050800  +
0x25DEFCC000  0x0000F800  *
0x25DEFDB800  0x00040000  +
0x25DF01B800  0x0000D000  *
0x25DF028800  0x00000800  -
0x25DF029000  0x00006000  +
0x25DF02F000  0x0000D000  *
0x25DF03C000  0x00048000  +
0x25DF084000  0x00008000  *
0x25DF08C000  0x00054000  +
0x25DF0E0000  0x0000C000  *
0x25DF0EC000  0x000B0000  +
0x25DF19C000  0x00010000  *
0x25DF1AC000  0x00000800  -
0x25DF1AC800  0x00010000  *
0x25DF1BC800  0x00046800  +
0x25DF203000  0x00009800  *
0x25DF20C800  0x00052800  +
0x25DF25F000  0x0000D800  *
0x25DF26C800  0x00040000  +
0x25DF2AC800  0x0000F000  *
0x25DF2BB800  0x00000800  -
0x25DF2BC000  0x00004000  +
0x25DF2C0000  0x0000D000  *
0x25DF2CD000  0x0004E000  +
0x25DF31B000  0x00002000  *
0x25DF31D000  0x06C94000  +
0x25E5FB1000  0x0000C000  *
0x25E5FBD000  0x00040000  +
0x25E5FFD000  0x00010000  *
0x25E600D000  0x00000800  -
0x25E600D800  0x00010000  *
0x25E601D800  0x00050800  +
0x25E606E000  0x0000F800  *
0x25E607D800  0x000B4800  +
0x25E6132000  0x0000B800  *
0x25E613D800  0x00050800  +
0x25E618E000  0x0000F800  *
0x25E619D800  0x0004C800  +
0x25E61EA000  0x00003800  *
0x25E61ED800  0x0005A800  +
0x25E6248000  0x00005800  *
0x25E624D800  0x00056800  +
0x25E62A4000  0x00009800  *
0x25E62AD800  0x00050800  +
0x25E62FE000  0x0000F800  *
0x25E630D800  0x0004C800  +
0x25E635A000  0x00003800  *
0x25E635D800  0x00058800  +
0x25E63B6000  0x00007800  *
0x25E63BD800  0x000BC800  +
0x25E647A000  0x00003800  *
0x25E647D800  0x00058800  +
0x25E64D6000  0x00007800  *
0x25E64DD800  0x00056800  +
0x25E6534000  0x00009800  *
0x25E653D800  0x00050800  +
0x25E658E000  0x0000F800  *
0x25E659D800  0x0004C800  +
0x25E65EA000  0x00003800  *
0x25E65ED800  0x00053800  +
0x25E6641000  0x0000C800  *
0x25E664D800  0x00054800  +
0x25E66A2000  0x0000B800  *
0x25E66AD800  0x00040000  +
0x25E66ED800  0x00010000  *
0x25E66FD800  0x00000800  -
0x25E66FE000  0x00001000  +
0x25E66FF000  0x0000F000  *
0x25E670E000  0x000B4000  +
0x25E67C2000  0x0000C000  *
0x25E67CE000  0x00050000  +
0x25E681E000  0x00010000  *
0x25E682E000  0x0004C000  +
0x25E687A000  0x00004000  *
0x25E687E000  0x00058000  +
0x25E68D6000  0x00008000  *
0x25E68DE000  0x00054000  +
0x25E6932000  0x0000C000  *
0x25E693E000  0x00050000  +
0x25E698E000  0x00010000  *
0x25E699E000  0x00680000  +
0x25E701E000  0x00010000  *
0x25E702E000  0x0004B000  +
0x25E7079000  0x00005000  *
0x25E707E000  0x00057000  +
0x25E70D5000  0x00009000  *
0x25E70DE000  0x000BC000  +
0x25E719A000  0x00004000  *
0x25E719E000  0x00058000  +
0x25E71F6000  0x00008000  *
0x25E71FE000  0x00054000  +
0x25E7252000  0x0000C000  *
0x25E725E000  0x00040000  +
0x25E729E000  0x00010000  *
0x25E72AE000  0x00000800  -
0x25E72AE800  0x00010000  *
0x25E72BE800  0x0004B800  +
0x25E730A000  0x00004800  *
0x25E730E800  0x00057800  +
0x25E7366000  0x00008800  *
0x25E736E800  0x00052800  +
0x25E73C1000  0x0000D800  *
0x25E73CE800  0x0004E800  +
0x25E741D000  0x00001800  *
0x25E741E800  0x00347800  +
0x25E7766000  0x00008800  *
0x25E776E800  0x00118800  +
0x25E7887000  0x00007800  *
0x25E788E800  0x0010C800  +
0x25E799B000  0x00003800  *
0x25E799E800  0x000B4800  +
0x25E7A53000  0x0000B800  *
0x25E7A5E800  0x00114800  +
0x25E7B73000  0x0000B800  *
0x25E7B7E800  0x00050800  +
0x25E7BCF000  0x0000F800  *
0x25E7BDE800  0x0004C800  +
0x25E7C2B000  0x00003800  *
0x25E7C2E800  0x000B4800  +
0x25E7CE3000  0x0000B800  *
0x25E7CEE800  0x00052800  +
0x25E7D41000  0x0000D800  *
0x25E7D4E800  0x0004D800  +
0x25E7D9C000  0x00002800  *
0x25E7D9E800  0x00059800  +
0x25E7DF8000  0x00006800  *
0x25E7DFE800  0x000BE800  +
0x25E7EBD000  0x00001800  *
0x25E7EBE800  0x000B6800  +
0x25E7F75000  0x00009800  *
0x25E7F7E800  0x00051800  +
0x25E7FD0000  0x0000E800  *
0x25E7FDE800  0x0004D800  +
0x25E802C000  0x00002800  *
0x25E802E800  0x00058800  +
0x25E8087000  0x00007800  *
0x25E808E800  0x00055800  +
0x25E80E4000  0x0000A800  *
0x25E80EE800  0x00040000  +
0x25E812E800  0x0000F000  *
0x25E813D800  0x00000800  -
0x25E813E000  0x00002000  +
0x25E8140000  0x0000F000  *
0x25E814F000  0x000B5000  +
0x25E8204000  0x0000B000  *
0x25E820F000  0x00051000  +
0x25E8260000  0x0000F000  *
0x25E826F000  0x0004D000  +
0x25E82BC000  0x00003000  *
0x25E82BF000  0x00059000  +
0x25E8318000  0x00007000  *
0x25E831F000  0x00052000  +
0x25E8371000  0x0000E000  *
0x25E837F000  0x06C8E000  +
0x25EF00D000  0x00002000  *
0x25EF00F000  0x0017F000  +
0x25EF18E000  0x00001000  *
0x25EF18F000  0x0005B000  +
0x25EF1EA000  0x00005000  *
0x25EF1EF000  0x00057000  +
0x25EF246000  0x00009000  *
0x25EF24F000  0x00053000  +
0x25EF2A2000  0x0000D000  *
0x25EF2AF000  0x0004F000  +
0x25EF2FE000  0x00001000  *
0x25EF2FF000  0x0005B000  +
0x25EF35A000  0x00005000  *
0x25EF35F000  0x00056000  +
0x25EF3B5000  0x0000A000  *
0x25EF3BF000  0x000BB000  +
0x25EF47A000  0x00005000  *
0x25EF47F000  0x00057000  +
0x25EF4D6000  0x00009000  *
0x25EF4DF000  0x00053000  +
0x25EF532000  0x0000D000  *
0x25EF53F000  0x0004F000  +
0x25EF58E000  0x00001000  *
0x25EF58F000  0x0005B000  +
0x25EF5EA000  0x00005000  *
0x25EF5EF000  0x00057000  +
0x25EF646000  0x00009000  *
0x25EF64F000  0x00050000  +
0x25EF69F000  0x00010000  *
0x25EF6AF000  0x0004B000  +
0x25EF6FA000  0x00005000  *
0x25EF6FF000  0x000B0000  +
0x25EF7AF000  0x00010000  *
0x25EF7BF000  0x00000800  -
0x25EF7BF800  0x00010000  *
0x25EF7CF800  0x0004E800  +
0x25EF81E000  0x00001800  *
0x25EF81F800  0x0005A800  +
0x25EF87A000  0x00005800  *
0x25EF87F800  0x00056800  +
0x25EF8D6000  0x00009800  *
0x25EF8DF800  0x00052800  +
0x25EF932000  0x0000D800  *
0x25EF93F800  0x0004E800  +
0x25EF98E000  0x00001800  *
0x25EF98F800  0x00056800  +
0x25EF9E6000  0x00009800  *
0x25EF9EF800  0x00052800  +
0x25EFA42000  0x0000D800  *
0x25EFA4F800  0x000B7800  +
0x25EFB07000  0x00008800  *
0x25EFB0F800  0x00053800  +
0x25EFB63000  0x0000C800  *
0x25EFB6F800  0x00040000  +
0x25EFBAF800  0x00010000  *
0x25EFBBF800  0x00000800  -
0x25EFBC0000  0x00002000  +
0x25EFBC2000  0x0000E000  *
0x25EFBD0000  0x0004B000  +
0x25EFC1B000  0x00005000  *
0x25EFC20000  0x00057000  +
0x25EFC77000  0x00009000  *
0x25EFC80000  0x00053000  +
0x25EFCD3000  0x0000D000  *
0x25EFCE0000  0x00040000  +
0x25EFD20000  0x0000E800  *
0x25EFD2E800  0x00000800  -
0x25EFD2F000  0x00002000  +
0x25EFD31000  0x0000F800  *
0x25EFD40800  0x00049800  +
0x25EFD8A000  0x00006800  *
0x25EFD90800  0x000B0000  +
0x25EFE40800  0x0000F000  *
0x25EFE4F800  0x00000800  -
0x25EFE50000  0x00002000  +
0x25EFE52000  0x0000F000  *
0x25EFE61000  0x0004A000  +
0x25EFEAB000  0x00006000  *
0x25EFEB1000  0x00051000  +
0x25EFF02000  0x0000F000  *
0x25EFF11000  0x00040000  +
0x25EFF51000  0x0000D800  *
0x25EFF5E800  0x00000800  -
0x25EFF5F000  0x00004000  +
0x25EFF63000  0x0000E800  *
0x25EFF71800  0x00040000  +
0x25EFFB1800  0x0000E000  *
0x25EFFBF800  0x00000800  -
0x25EFFC0000  0x00002000  +
0x25EFFC2000  0x00010000  *
0x25EFFD2000  0x00044000  +
0x25F0016000  0x0000C000  *
0x25F0022000  0x00040000  +
0x25F0062000  0x00010000  *
0x25F0072000  0x00000800  -
0x25F0072800  0x00010000  *
0x25F0082800  0x00040000  +
0x25F00C2800  0x00010000  *
0x25F00D2800  0x00000800  -
0x25F00D3000  0x00002000  +
0x25F00D5000  0x0000E000  *
0x25F00E3000  0x00051000  +
0x25F0134000  0x0000F000  *
0x25F0143000  0x00040000  +
0x25F0183000  0x0000F800  *
0x25F0192800  0x00000800  -
0x25F0193000  0x00004000  +
0x25F0197000  0x0000C800  *
0x25F01A3800  0x00040000  +
0x25F01E3800  0x0000B000  *
0x25F01EE800  0x00000800  -
0x25F01EF000  0x00007000  +
0x25F01F6000  0x0000E000  *
0x25F0204000  0x00040000  +
0x25F0244000  0x0000E800  *
0x25F0252800  0x00000800  -
0x25F0253000  0x00002000  +
0x25F0255000  0x0000F800  *
0x25F0264800  0x00049800  +
0x25F02AE000  0x00006800  *
0x25F02B4800  0x00055800  +
0x25F030A000  0x0000A800  *
0x25F0314800  0x00050800  +
0x25F0365000  0x0000F800  *
0x25F0374800  0x00040000  +
0x25F03B4800  0x0000D000  *
0x25F03C1800  0x00000800  -
0x25F03C2000  0x00003000  +
0x25F03C5000  0x00010000  *
0x25F03D5000  0x00040000  +
0x25F0415000  0x00010000  *
0x25F0425000  0x00057000  +
0x25F047C000  0x00009000  *
0x25F0485000  0x00055000  +
0x25F04DA000  0x0000B000  *
0x25F04E5000  0x00051000  +
0x25F0536000  0x0000F000  *
0x25F0545000  0x00040000  +
0x25F0585000  0x0000D800  *
0x25F0592800  0x00000800  -
0x25F0593000  0x00004000  +
0x25F0597000  0x0000E800  *
0x25F05A5800  0x00040000  +
0x25F05E5800  0x0000E000  *
0x25F05F3800  0x00000800  -
0x25F05F4000  0x00002000  +
0x25F05F6000  0x00010000  *
0x25F0606000  0x00044000  +
0x25F064A000  0x0000C000  *
0x25F0656000  0x00054000  +
0x25F06AA000  0x0000C000  *
0x25F06B6000  0x00040000  +
0x25F06F6000  0x00010000  *
0x25F0706000  0x00000800  -
0x25F0706800  0x00010000  *
0x25F0716800  0x00040000  +
0x25F0756800  0x0000F000  *
0x25F0765800  0x00000800  -
0x25F0766000  0x00002000  +
0x25F0768000  0x0000F000  *
0x25F0777000  0x0004D000  +
0x25F07C4000  0x00003000  *
0x25F07C7000  0x00060000  +
0x25F0827000  0x00010000  *
0x25F0837000  0x00040000  +
0x25F0877000  0x0000F800  *
0x25F0886800  0x00000800  -
0x25F0887000  0x00002000  +
0x25F0889000  0x0000E800  *
0x25F0897800  0x00047800  +
0x25F08DF000  0x00008800  *
0x25F08E7800  0x00053800  +
0x25F093B000  0x0000C800  *
0x25F0947800  0x00040000  +
0x25F0987800  0x00010000  *
0x25F0997800  0x00000800  -
0x25F0998000  0x00001000  +
0x25F0999000  0x0000F000  *
0x25F09A8000  0x00040000  +
0x25F09E8000  0x00010000  *
0x25F09F8000  0x00000800  -
0x25F09F8800  0x00010000  *
0x25F0A08800  0x00045800  +
0x25F0A4E000  0x0000A800  *
0x25F0A58800  0x00051800  +
0x25F0AAA000  0x0000E800  *
0x25F0AB8800  0x00059800  +
0x25F0B12000  0x00006800  *
0x25F0B18800  0x00056800  +
0x25F0B6F000  0x00009800  *
0x25F0B78800  0x00053800  +
0x25F0BCC000  0x0000C800  *
0x25F0BD8800  0x00040000  +
0x25F0C18800  0x00010000  *
0x25F0C28800  0x00000800  -
0x25F0C29000  0x00001000  +
0x25F0C2A000  0x0000F000  *
0x25F0C39000  0x0004B000  +
0x25F0C84000  0x00005000  *
0x25F0C89000  0x00057000  +
0x25F0CE0000  0x00009000  *
0x25F0CE9000  0x00051000  +
0x25F0D3A000  0x0000F000  *
0x25F0D49000  0x00040000  +
0x25F0D89000  0x00010000  *
0x25F0D99000  0x00000800  -
0x25F0D99800  0x00010000  *
0x25F0DA9800  0x0004A800  +
0x25F0DF4000  0x00005800  *
0x25F0DF9800  0x000B0000  +
0x25F0EA9800  0x00010000  *
0x25F0EB9800  0x00000800  -
0x25F0EBA000  0x00010000  *
0x25F0ECA000  0x00049000  +
0x25F0F13000  0x00007000  *
0x25F0F1A000  0x00055000  +
0x25F0F6F000  0x0000B000  *
0x25F0F7A000  0x00051000  +
0x25F0FCB000  0x0000F000  *
0x25F0FDA000  0x0004E000  +
0x25F1028000  0x00002000  *
0x25F102A000  0x0005A000  +
0x25F1084000  0x00006000  *
0x25F108A000  0x00056000  +
0x25F10E0000  0x0000A000  *
0x25F10EA000  0x00050000  +
0x25F113A000  0x00010000  *
0x25F114A000  0x000B5000  +
0x25F11FF000  0x0000B000  *
0x25F120A000  0x00052000  +
0x25F125C000  0x0000E000  *
0x25F126A000  0x0004E000  +
0x25F12B8000  0x00002000  *
0x25F12BA000  0x0005A000  +
0x25F1314000  0x00006000  *
0x25F131A000  0x00056000  +
0x25F1370000  0x0000A000  *
0x25F137A000  0x00052000  +
0x25F13CC000  0x0000E000  *
0x25F13DA000  0x06C8E000  +
0x25F8068000  0x00001800  *
0x25F8069800  0x000B9800  +
0x25F8123000  0x00006800  *
0x25F8129800  0x00055800  +
0x25F817F000  0x0000A800  *
0x25F8189800  0x00051800  +
0x25F81DB000  0x0000E800  *
0x25F81E9800  0x0004D800  +
0x25F8237000  0x0000D800  *
0x25F8244800  0x00040000  +
0x25F8284800  0x0000E000  *
0x25F8292800  0x00000800  -
0x25F8293000  0x00007000  +
0x25F829A000  0x0000B000  *
0x25F82A5000  0x00051000  +
0x25F82F6000  0x0000F000  *
0x25F8305000  0x0004D000  +
0x25F8352000  0x00003000  *
0x25F8355000  0x00058000  +
0x25F83AD000  0x00008000  *
0x25F83B5000  0x00055000  +
0x25F840A000  0x0000B000  *
0x25F8415000  0x00059000  +
0x25F846E000  0x00007000  *
0x25F8475000  0x0005A000  +
0x25F84CF000  0x00006000  *
0x25F84D5000  0x00056000  +
0x25F852B000  0x0000A000  *
0x25F8535000  0x00052000  +
0x25F8587000  0x0000E000  *
0x25F8595000  0x0004F000  +
0x25F85E4000  0x00001000  *
0x25F85E5000  0x0005B000  +
0x25F8640000  0x00005000  *
0x25F8645000  0x00057000  +
0x25F869C000  0x00009000  *
0x25F86A5000  0x00053000  +
0x25F86F8000  0x0000D000  *
0x25F8705000  0x0004F000  +
0x25F8754000  0x00001000  *
0x25F8755000  0x000C4000  +
0x25F8819000  0x0000C000  *
0x25F8825000  0x00050000  +
0x25F8875000  0x00010000  *
0x25F8885000  0x00049000  +
0x25F88CE000  0x00007000  *
0x25F88D5000  0x00057000  +
0x25F892C000  0x00009000  *
0x25F8935000  0x00053000  +
0x25F8988000  0x0000D000  *
0x25F8995000  0x0004F000  +
0x25F89E4000  0x00001000  *
0x25F89E5000  0x0005B000  +
0x25F8A40000  0x00005000  *
0x25F8A45000  0x00057000  +
0x25F8A9C000  0x00009000  *
0x25F8AA5000  0x000BC000  +
0x25F8B61000  0x00004000  *
0x25F8B65000  0x00058000  +
0x25F8BBD000  0x00008000  *
0x25F8BC5000  0x00053000  +
0x25F8C18000  0x0000D000  *
0x25F8C25000  0x0004F000  +
0x25F8C74000  0x00001000  *
0x25F8C75000  0x0005B000  +
0x25F8CD0000  0x00005000  *
0x25F8CD5000  0x00057000  +
0x25F8D2C000  0x00009000  *
0x25F8D35000  0x00053000  +
0x25F8D88000  0x0000D000  *
0x25F8D95000  0x0004F000  +
0x25F8DE4000  0x00001000  *
0x25F8DE5000  0x000C4000  +
0x25F8EA9000  0x0000C000  *
0x25F8EB5000  0x00050000  +
0x25F8F05000  0x00010000  *
0x25F8F15000  0x0004B000  +
0x25F8F60000  0x00005000  *
0x25F8F65000  0x00057000  +
0x25F8FBC000  0x00009000  *
0x25F8FC5000  0x00053000  +
0x25F9018000  0x0000D000  *
0x25F9025000  0x0004F000  +
0x25F9074000  0x00001000  *
0x25F9075000  0x0005B000  +
0x25F90D0000  0x00005000  *
0x25F90D5000  0x00057000  +
0x25F912C000  0x00009000  *
0x25F9135000  0x000BA000  +
0x25F91EF000  0x00006000  *
0x25F91F5000  0x00056000  +
0x25F924B000  0x0000A000  *
0x25F9255000  0x00053000  +
0x25F92A8000  0x0000D000  *
0x25F92B5000  0x0004F000  +
0x25F9304000  0x00001000  *
0x25F9305000  0x0005B000  +
0x25F9360000  0x00005000  *
0x25F9365000  0x00057000  +
0x25F93BC000  0x00009000  *
0x25F93C5000  0x00053000  +
0x25F9418000  0x0000D000  *
0x25F9425000  0x0004F000  +
0x25F9474000  0x00001000  *
0x25F9475000  0x000C4000  +
0x25F9539000  0x0000C000  *
0x25F9545000  0x0004F000  +
0x25F9594000  0x00001000  *
0x25F9595000  0x0005B000  +
0x25F95F0000  0x00005000  *
0x25F95F5000  0x00057000  +
0x25F964C000  0x00009000  *
0x25F9655000  0x00053000  +
0x25F96A8000  0x0000D000  *
0x25F96B5000  0x0004F000  +
0x25F9704000  0x00001000  *
0x25F9705000  0x0005B000  +
0x25F9760000  0x00005000  *
0x25F9765000  0x00057000  +
0x25F97BC000  0x00009000  *
0x25F97C5000  0x000BC000  +
0x25F9881000  0x00004000  *
0x25F9885000  0x00057000  +
0x25F98DC000  0x00009000  *
0x25F98E5000  0x00053000  +
0x25F9938000  0x0000D000  *
0x25F9945000  0x0004F000  +
0x25F9994000  0x00001000  *
0x25F9995000  0x0005B000  +
0x25F99F0000  0x00005000  *
0x25F99F5000  0x00057000  +
0x25F9A4C000  0x00009000  *
0x25F9A55000  0x00053000  +
0x25F9AA8000  0x0000D000  *
0x25F9AB5000  0x0004F000  +
0x25F9B04000  0x00001000  *
0x25F9B05000  0x000C3000  +
0x25F9BC8000  0x0000D000  *
0x25F9BD5000  0x0004F000  +
0x25F9C24000  0x00001000  *
0x25F9C25000  0x0005B000  +
0x25F9C80000  0x00005000  *
0x25F9C85000  0x00057000  +
0x25F9CDC000  0x00009000  *
0x25F9CE5000  0x00053000  +
0x25F9D38000  0x0000D000  *
0x25F9D45000  0x0004F000  +
0x25F9D94000  0x00001000  *
0x25F9D95000  0x0005B000  +
0x25F9DF0000  0x00005000  *
0x25F9DF5000  0x00057000  +
0x25F9E4C000  0x00009000  *
0x25F9E55000  0x000BB000  +
0x25F9F10000  0x00005000  *
0x25F9F15000  0x00057000  +
0x25F9F6C000  0x00009000  *
0x25F9F75000  0x00053000  +
0x25F9FC8000  0x0000D000  *
0x25F9FD5000  0x0004F000  +
0x25FA024000  0x00001000  *
0x25FA025000  0x0005B000  +
0x25FA080000  0x00005000  *
0x25FA085000  0x00057000  +
0x25FA0DC000  0x00009000  *
0x25FA0E5000  0x00052000  +
0x25FA137000  0x0000E000  *
0x25FA145000  0x0004E000  +
0x25FA193000  0x00002000  *
0x25FA195000  0x000C3000  +
0x25FA258000  0x0000D000  *
0x25FA265000  0x0004F000  +
0x25FA2B4000  0x00001000  *
0x25FA2B5000  0x0005B000  +
0x25FA310000  0x00005000  *
0x25FA315000  0x00057000  +
0x25FA36C000  0x00009000  *
0x25FA375000  0x00053000  +
0x25FA3C8000  0x0000D000  *
0x25FA3D5000  0x07B8D000  +
0x2601F62000  0x00003000  *
0x2601F65000  0x00059000  +
0x2601FBE000  0x00007000  *
0x2601FC5000  0x00055000  +
0x260201A000  0x0000B000  *
0x2602025000  0x00051000  +
0x2602076000  0x0000F000  *
0x2602085000  0x0004C000  +
0x26020D1000  0x00004000  *
0x26020D5000  0x00058000  +
0x260212D000  0x00008000  *
0x2602135000  0x000BD000  +
0x26021F2000  0x00003000  *
0x26021F5000  0x00058000  +
0x260224D000  0x00008000  *
0x2602255000  0x00054000  +
0x26022A9000  0x0000C000  *
0x26022B5000  0x00050000  +
0x2602305000  0x00010000  *
0x2602315000  0x0004C000  +
0x2602361000  0x00004000  *
0x2602365000  0x00058000  +
0x26023BD000  0x00008000  *
0x26023C5000  0x00054000  +
0x2602419000  0x0000C000  *
