# Rescue Logfile. Created by GNU ddrescue version 1.17
# Command line: ddrescue -d /dev/sdb /home/rescue/image.img /home/rescue/rescuelog.log
# current_pos  current_status
0x649127000     ?
#      pos        size  status
0x3F9322E00  0x00000800  -
0x3F9323600  0x0006C000  *
0x3F938F600  0x0007B800  +
0x3F940AE00  0x00000800  -
0x3F940B600  0x00004800  *
0x3F940FE00  0x000A7000  +
0x3F94B6E00  0x00005000  *
0x3F94BBE00  0x00037000  +
0x3F94F2E00  0x00000800  -
0x3F94F3600  0x00049000  *
0x3F953C600  0x00062800  +
0x3F959EE00  0x00000800  -
0x3F959F600  0x0001D800  *
0x3F95BCE00  0x0001E000  +
0x3F95DAE00  0x00000800  -
0x3F95DB600  0x00062000  *
0x3F963D600  0x00049800  +
0x3F9686E00  0x00000800  -
0x3F9687600  0x00036800  *
0x3F96BDE00  0x000B1000  +
0x3F976EE00  0x0000D000  *
0x3F977BE00  0x00055000  +
0x3F97D0E00  0x00000800  -
0x3F97D1600  0x0002B000  *
0x3F97FC600  0x00059800  +
0x3F9855E00  0x00000800  -
0x3F9856600  0x00026800  *
0x3F987CE00  0x0003B000  +
0x3F98B7E00  0x00000800  -
0x3F98B8600  0x00045000  *
0x3F98FD600  0x00040800  +
0x3F993DE00  0x00000800  -
0x3F993E600  0x0003F800  *
0x3F997DE00  0x00022000  +
0x3F999FE00  0x00000800  -
0x3F99A0600  0x0005E000  *
0x3F99FE600  0x00027800  +
0x3F9A25E00  0x00000800  -
0x3F9A26600  0x00058800  *
0x3F9A7EE00  0x00009000  +
0x3F9A87E00  0x00000800  -
0x3F9A88600  0x00077000  *
0x3F9AFF600  0x00070800  +
0x3F9B6FE00  0x00000800  -
0x3F9B70600  0x0000F800  *
0x3F9B7FE00  0x0009C000  +
0x3F9C1BE00  0x00010000  *
0x3F9C2BE00  0x0002C000  +
0x3F9C57E00  0x00000800  -
0x3F9C58600  0x00054000  *
0x3F9CAC600  0x00057800  +
0x3F9D03E00  0x00000800  -
0x3F9D04600  0x00028800  *
0x3F9D2CE00  0x00013000  +
0x3F9D3FE00  0x00000800  -
0x3F9D40600  0x0006D000  *
0x3F9DAD600  0x0003E800  +
0x3F9DEBE00  0x00000800  -
0x3F9DEC600  0x00041800  *
0x3F9E2DE00  0x000A6000  +
0x3F9ED3E00  0x00008000  *
0x3F9EDBE00  0x0005A000  +
0x3F9F35E00  0x00000800  -
0x3F9F36600  0x00026000  *
0x3F9F5C600  0x0005F800  +
0x3F9FBBE00  0x00000800  -
0x3F9FBC600  0x00020800  *
0x3F9FDCE00  0x00041000  +
0x3FA01DE00  0x00000800  -
0x3FA01E600  0x0003F000  *
0x3FA05D600  0x00046800  +
0x3FA0A3E00  0x00000800  -
0x3FA0A4600  0x00039800  *
0x3FA0DDE00  0x00028000  +
0x3FA105E00  0x00000800  -
0x3FA106600  0x00058000  *
0x3FA15E600  0x0002C800  +
0x3FA18AE00  0x00000800  -
0x3FA18B600  0x00053800  *
0x3FA1DEE00  0x0000E000  +
0x3FA1ECE00  0x00000800  -
0x3FA1ED600  0x00072000  *
0x3FA25F600  0x00076800  +
0x3FA2D5E00  0x00000800  -
0x3FA2D6600  0x00009800  *
0x3FA2DFE00  0x000A2000  +
0x3FA381E00  0x0000A000  *
0x3FA38BE00  0x00032000  +
0x3FA3BDE00  0x00000800  -
0x3FA3BE600  0x0004E000  *
0x3FA40C600  0x0005D800  +
0x3FA469E00  0x00000800  -
0x3FA46A600  0x00022800  *
0x3FA48CE00  0x00018000  +
0x3FA4A4E00  0x00000800  -
0x3FA4A5600  0x00068000  *
0x3FA50D600  0x00043800  +
0x3FA550E00  0x00000800  -
0x3FA551600  0x0003C800  *
0x3FA58DE00  0x000AB000  +
0x3FA638E00  0x00003000  *
0x3FA63BE00  0x0005F000  +
0x3FA69AE00  0x00000800  -
0x3FA69B600  0x00021000  *
0x3FA6BC600  0x11C5E800  +
0x40C31AE00  0x00001000  *
0x40C31BE00  0x00061000  +
0x40C37CE00  0x00000800  -
0x40C37D600  0x0001F000  *
0x40C39C600  0x00066800  +
0x40C402E00  0x00000800  -
0x40C403600  0x00019800  *
0x40C41CE00  0x00048000  +
0x40C464E00  0x00000800  -
0x40C465600  0x00038000  *
0x40C49D600  0x000B0800  +
0x40C54DE00  0x0000E000  *
0x40C55BE00  0x0009E000  +
0x40C5F9E00  0x00002000  *
0x40C5FBE00  0x00039000  +
0x40C634E00  0x00000800  -
0x40C635600  0x00047000  *
0x40C67C600  0x00064800  +
0x40C6E0E00  0x00000800  -
0x40C6E1600  0x0001B800  *
0x40C6FCE00  0x00020000  +
0x40C71CE00  0x00000800  -
0x40C71D600  0x00060000  *
0x40C77D600  0x0004B800  +
0x40C7C8E00  0x00000800  -
0x40C7C9600  0x00034800  *
0x40C7FDE00  0x000B3000  +
0x40C8B0E00  0x0000B000  *
0x40C8BBE00  0x00057000  +
0x40C912E00  0x00000800  -
0x40C913600  0x00029000  *
0x40C93C600  0x0005C800  +
0x40C998E00  0x00000800  -
0x40C999600  0x00023800  *
0x40C9BCE00  0x0003E000  +
0x40C9FAE00  0x00000800  -
0x40C9FB600  0x00042000  *
0x40CA3D600  0x00043800  +
0x40CA80E00  0x00000800  -
0x40CA81600  0x0003C800  *
0x40CABDE00  0x00025000  +
0x40CAE2E00  0x00000800  -
0x40CAE3600  0x0005B000  *
0x40CB3E600  0x0002A800  +
0x40CB68E00  0x00000800  -
0x40CB69600  0x00055800  *
0x40CBBEE00  0x0000C000  +
0x40CBCAE00  0x00000800  -
0x40CBCB600  0x00074000  *
0x40CC3F600  0x00073800  +
0x40CCB2E00  0x00000800  -
0x40CCB3600  0x0000C800  *
0x40CCBFE00  0x0009F000  +
0x40CD5EE00  0x0000D000  *
0x40CD6BE00  0x0002F000  +
0x40CD9AE00  0x00000800  -
0x40CD9B600  0x00051000  *
0x40CDEC600  0x0005A800  +
0x40CE46E00  0x00000800  -
0x40CE47600  0x00025800  *
0x40CE6CE00  0x00016000  +
0x40CE82E00  0x00000800  -
0x40CE83600  0x0006A000  *
0x40CEED600  0x00041800  +
0x40CF2EE00  0x00000800  -
0x40CF2F600  0x0003E800  *
0x40CF6DE00  0x000A8000  +
0x40D015E00  0x00006000  *
0x40D01BE00  0x0005C000  +
0x40D077E00  0x00000800  -
0x40D078600  0x00024000  *
0x40D09C600  0x00061800  +
0x40D0FDE00  0x00000800  -
0x40D0FE600  0x0001E800  *
0x40D11CE00  0x00043000  +
0x40D15FE00  0x00000800  -
0x40D160600  0x0003D000  *
0x40D19D600  0x00048800  +
0x40D1E5E00  0x00000800  -
0x40D1E6600  0x00037800  *
0x40D21DE00  0x0002A000  +
0x40D247E00  0x00000800  -
0x40D248600  0x00056000  *
0x40D29E600  0x0002F800  +
0x40D2CDE00  0x00000800  -
0x40D2CE600  0x00050800  *
0x40D31EE00  0x00011000  +
0x40D32FE00  0x00000800  -
0x40D330600  0x0006F000  *
0x40D39F600  0x00078800  +
0x40D417E00  0x00000800  -
0x40D418600  0x00007800  *
0x40D41FE00  0x000A4000  +
0x40D4C3E00  0x00008000  *
0x40D4CBE00  0x00034000  +
0x40D4FFE00  0x00000800  -
0x40D500600  0x0004C000  *
0x40D54C600  0x0005F800  +
0x40D5ABE00  0x00000800  -
0x40D5AC600  0x00020800  *
0x40D5CCE00  0x0001B000  +
0x40D5E7E00  0x00000800  -
0x40D5E8600  0x00065000  *
0x40D64D600  0x00046800  +
0x40D693E00  0x00000800  -
0x40D694600  0x00039800  *
0x40D6CDE00  0x000AE000  +
0x40D77BE00  0x00010000  *
0x40D78BE00  0x00052000  +
0x40D7DDE00  0x00000800  -
0x40D7DE600  0x0002E000  *
0x40D80C600  0x00056800  +
0x40D862E00  0x00000800  -
0x40D863600  0x00029800  *
0x40D88CE00  0x00038000  +
0x40D8C4E00  0x00000800  -
0x40D8C5600  0x00048000  *
0x40D90D600  0x0003D800  +
0x40D94AE00  0x00000800  -
0x40D94B600  0x00042800  *
0x40D98DE00  0x0001F000  +
0x40D9ACE00  0x00000800  -
0x40D9AD600  0x00061000  *
0x40DA0E600  0x00024800  +
0x40DA32E00  0x00000800  -
0x40DA33600  0x0005B800  *
0x40DA8EE00  0x00006000  +
0x40DA94E00  0x00000800  -
0x40DA95600  0x0007A000  *
0x40DB0F600  0x0006D800  +
0x40DB7CE00  0x00000800  -
0x40DB7D600  0x00012800  *
0x40DB8FE00  0x00099000  +
0x40DC28E00  0x00003000  *
0x40DC2BE00  0x00039000  +
0x40DC64E00  0x00000800  -
0x40DC65600  0x00047000  *
0x40DCAC600  0x00064800  +
0x40DD10E00  0x00000800  -
0x40DD11600  0x0001B800  *
0x40DD2CE00  0x00020000  +
0x40DD4CE00  0x00000800  -
0x40DD4D600  0x00060000  *
0x40DDAD600  0x0004B800  +
0x40DDF8E00  0x00000800  -
0x40DDF9600  0x00034800  *
0x40DE2DE00  0x000B3000  +
0x40DEE0E00  0x0000B000  *
0x40DEEBE00  0x00057000  +
0x40DF42E00  0x00000800  -
0x40DF43600  0x00029000  *
0x40DF6C600  0x0005C800  +
0x40DFC8E00  0x00000800  -
0x40DFC9600  0x00023800  *
0x40DFECE00  0x0003E000  +
0x40E02AE00  0x00000800  -
0x40E02B600  0x00042000  *
0x40E06D600  0x00043800  +
0x40E0B0E00  0x00000800  -
0x40E0B1600  0x0003C800  *
0x40E0EDE00  0x00025000  +
0x40E112E00  0x00000800  -
0x40E113600  0x0005B000  *
0x40E16E600  0x00029800  +
0x40E197E00  0x00000800  -
0x40E198600  0x00056800  *
0x40E1EEE00  0x0000B000  +
0x40E1F9E00  0x00000800  -
0x40E1FA600  0x00075000  *
0x40E26F600  0x00073800  +
0x40E2E2E00  0x00000800  -
0x40E2E3600  0x0000C800  *
0x40E2EFE00  0x0009F000  +
0x40E38EE00  0x0000D000  *
0x40E39BE00  0x0002F000  +
0x40E3CAE00  0x00000800  -
0x40E3CB600  0x00051000  *
0x40E41C600  0x0005A800  +
0x40E476E00  0x00000800  -
0x40E477600  0x00025800  *
0x40E49CE00  0x00015000  +
0x40E4B1E00  0x00000800  -
0x40E4B2600  0x0006B000  *
0x40E51D600  0x00040800  +
0x40E55DE00  0x00000800  -
0x40E55E600  0x0003F800  *
0x40E59DE00  0x000A8000  +
0x40E645E00  0x00006000  *
0x40E64BE00  0x0005C000  +
0x40E6A7E00  0x00000800  -
0x40E6A8600  0x00024000  *
0x40E6CC600  0x00061800  +
0x40E72DE00  0x00000800  -
0x40E72E600  0x0001E800  *
0x40E74CE00  0x00043000  +
0x40E78FE00  0x00000800  -
0x40E790600  0x0003D000  *
0x40E7CD600  0x00048800  +
0x40E815E00  0x00000800  -
0x40E816600  0x00037800  *
0x40E84DE00  0x0002A000  +
0x40E877E00  0x00000800  -
0x40E878600  0x00056000  *
0x40E8CE600  0x0002F800  +
0x40E8FDE00  0x00000800  -
0x40E8FE600  0x00050800  *
0x40E94EE00  0x00011000  +
0x40E95FE00  0x00000800  -
0x40E960600  0x0006F000  *
0x40E9CF600  0x00078800  +
0x40EA47E00  0x00000800  -
0x40EA48600  0x00007800  *
0x40EA4FE00  0x000A4000  +
0x40EAF3E00  0x00008000  *
0x40EAFBE00  0x00034000  +
0x40EB2FE00  0x00000800  -
0x40EB30600  0x0004C000  *
0x40EB7C600  0x0005F800  +
0x40EBDBE00  0x00000800  -
0x40EBDC600  0x00020800  *
0x40EBFCE00  0x0001B000  +
0x40EC17E00  0x00000800  -
0x40EC18600  0x00065000  *
0x40EC7D600  0x00046800  +
0x40ECC3E00  0x00000800  -
0x40ECC4600  0x00039800  *
0x40ECFDE00  0x000AD000  +
0x40EDAAE00  0x00001000  *
0x40EDABE00  0x00061000  +
0x40EE0CE00  0x00000800  -
0x40EE0D600  0x0001F000  *
0x40EE2C600  0x00066800  +
0x40EE92E00  0x00000800  -
0x40EE93600  0x00019800  *
0x40EEACE00  0x00048000  +
0x40EEF4E00  0x00000800  -
0x40EEF5600  0x00038000  *
0x40EF2D600  0x0004D800  +
0x40EF7AE00  0x00000800  -
0x40EF7B600  0x00032800  *
0x40EFADE00  0x0002F000  +
0x40EFDCE00  0x00000800  -
0x40EFDD600  0x00051000  *
0x40F02E600  0x00034800  +
0x40F062E00  0x00000800  -
0x40F063600  0x0004B800  *
0x40F0AEE00  0x00016000  +
0x40F0C4E00  0x00000800  -
0x40F0C5600  0x0006A000  *
0x40F12F600  0x0001B800  +
0x40F14AE00  0x00000800  -
0x40F14B600  0x00064800  *
0x40F1AFE00  0x000E5000  +
0x40F294E00  0x00007000  *
0x40F29BE00  0x000A5000  +
0x40F340E00  0x0000B000  *
0x40F34BE00  0x00031000  +
0x40F37CE00  0x00000800  -
0x40F37D600  0x0004F000  *
0x40F3CC600  0x0005C800  +
0x40F428E00  0x00000800  -
0x40F429600  0x00023800  *
0x40F44CE00  0x000C4000  +
0x40F510E00  0x0000B000  *
0x40F51BE00  0x00057000  +
0x40F572E00  0x00000800  -
0x40F573600  0x00029000  *
0x40F59C600  0x0005C800  +
0x40F5F8E00  0x00000800  -
0x40F5F9600  0x00023800  *
0x40F61CE00  0x0003E000  +
0x40F65AE00  0x00000800  -
0x40F65B600  0x00042000  *
0x40F69D600  0x00042800  +
0x40F6DFE00  0x00000800  -
0x40F6E0600  0x0003D800  *
0x40F71DE00  0x00024000  +
0x40F741E00  0x00000800  -
0x40F742600  0x0005C000  *
0x40F79E600  0x00029800  +
0x40F7C7E00  0x00000800  -
0x40F7C8600  0x00056800  *
0x40F81EE00  0x0000B000  +
0x40F829E00  0x00000800  -
0x40F82A600  0x00075000  *
0x40F89F600  0x00011800  +
0x40F8B0E00  0x00000800  -
0x40F8B1600  0x0006E800  *
0x40F91FE00  0x000DA000  +
0x40F9F9E00  0x00002000  *
0x40F9FBE00  0x000AA000  +
0x40FAA5E00  0x00006000  *
0x40FAABE00  0x00036000  +
0x40FAE1E00  0x00000800  -
0x40FAE2600  0x0004A000  *
0x40FB2C600  0x00061800  +
0x40FB8DE00  0x00000800  -
0x40FB8E600  0x0001E800  *
0x40FBACE00  0x000C9000  +
0x40FC75E00  0x00006000  *
0x40FC7BE00  0x0005C000  +
0x40FCD7E00  0x00000800  -
0x40FCD8600  0x00024000  *
0x40FCFC600  0x00061800  +
0x40FD5DE00  0x00000800  -
0x40FD5E600  0x0001E800  *
0x40FD7CE00  0x00043000  +
0x40FDBFE00  0x00000800  -
0x40FDC0600  0x0003D000  *
0x40FDFD600  0x00048800  +
0x40FE45E00  0x00000800  -
0x40FE46600  0x00037800  *
0x40FE7DE00  0x0002A000  +
0x40FEA7E00  0x00000800  -
0x40FEA8600  0x00056000  *
0x40FEFE600  0x0002E800  +
0x40FF2CE00  0x00000800  -
0x40FF2D600  0x00051800  *
0x40FF7EE00  0x00010000  +
0x40FF8EE00  0x00000800  -
0x40FF8F600  0x00070000  *
0x40FFFF600  0x00015800  +
0x410014E00  0x00000800  -
0x410015600  0x0006A800  *
0x41007FE00  0x000E0000  +
0x41015FE00  0x0000C000  *
0x41016BE00  0x000A0000  +
0x41020BE00  0x00010000  *
0x41021BE00  0x000D7000  +
0x4102F2E00  0x00009000  *
0x4102FBE00  0x000DF000  +
0x4103DAE00  0x00001000  *
0x4103DBE00  0x00061000  +
0x41043CE00  0x00000800  -
0x41043D600  0x0001F000  *
0x41045C600  0x00066800  +
0x4104C2E00  0x00000800  -
0x4104C3600  0x00019800  *
0x4104DCE00  0x000CE000  +
0x4105AAE00  0x00001000  *
0x4105ABE00  0x000E7000  +
0x410692E00  0x00009000  *
0x41069BE00  0x000DF000  +
0x41077AE00  0x00001000  *
0x41077BE00  0x001F5000  +
0x410970E00  0x0000B000  *
0x41097BE00  0x000DD000  +
0x410A58E00  0x00003000  *
0x410A5BE00  0x000E5000  +
0x410B40E00  0x0000B000  *
0x410B4BE00  0x000DC000  +
0x410C27E00  0x00004000  *
0x410C2BE00  0x000E4000  +
0x410D0FE00  0x0000C000  *
0x410D1BE00  0x000DC000  +
0x410DF7E00  0x00004000  *
0x410DFBE00  0x000E4000  +
0x410EDFE00  0x0000C000  *
0x410EEBE00  0x001EA000  +
0x4110D5E00  0x00006000  *
0x4110DBE00  0x000E2000  +
0x4111BDE00  0x0000E000  *
0x4111CBE00  0x000DA000  +
0x4112A5E00  0x00006000  *
0x4112ABE00  0x000E2000  +
0x41138DE00  0x0000E000  *
0x41139BE00  0x000D9000  +
0x411474E00  0x00007000  *
0x41147BE00  0x000E1000  +
0x41155CE00  0x0000F000  *
0x41156BE00  0x000D9000  +
0x411644E00  0x00007000  *
0x41164BE00  0x001EF000  +
0x41183AE00  0x00001000  *
0x41183BE00  0x000E7000  +
0x411922E00  0x00009000  *
0x41192BE00  0x000DF000  +
0x411A0AE00  0x00001000  *
0x411A0BE00  0x000E7000  +
0x411AF2E00  0x00009000  *
0x411AFBE00  0x000DF000  +
0x411BDAE00  0x00001000  *
0x411BDBE00  0x000E7000  +
0x411CC2E00  0x00009000  *
0x411CCBE00  0x000DE000  +
0x411DA9E00  0x00002000  *
0x411DABE00  0x001F5000  +
0x411FA0E00  0x0000B000  *
0x411FABE00  0x000DD000  +
0x412088E00  0x00003000  *
0x41208BE00  0x000E4000  +
0x41216FE00  0x0000C000  *
0x41217BE00  0x000DC000  +
0x412257E00  0x00004000  *
0x41225BE00  0x000E4000  +
0x41233FE00  0x0000C000  *
0x41234BE00  0x000DC000  +
0x412427E00  0x00004000  *
0x41242BE00  0x000E4000  +
0x41250FE00  0x0000C000  *
0x41251BE00  0x001EA000  +
0x412705E00  0x00006000  *
0x41270BE00  0x000E2000  +
0x4127EDE00  0x0000E000  *
0x4127FBE00  0x000DA000  +
0x4128D5E00  0x00006000  *
0x4128DBE00  0x000E1000  +
0x4129BCE00  0x0000F000  *
0x4129CBE00  0x000D9000  +
0x412AA4E00  0x00007000  *
0x412AABE00  0x000E1000  +
0x412B8CE00  0x0000F000  *
0x412B9BE00  0x000D9000  +
0x412C74E00  0x00007000  *
0x412C7BE00  0x001EF000  +
0x412E6AE00  0x00001000  *
0x412E6BE00  0x000E7000  +
0x412F52E00  0x00009000  *
0x412F5BE00  0x000DF000  +
0x41303AE00  0x00001000  *
0x41303BE00  0x000E7000  +
0x413122E00  0x00009000  *
0x41312BE00  0x000DF000  +
0x41320AE00  0x00001000  *
0x41320BE00  0x000E6000  +
0x4132F1E00  0x0000A000  *
0x4132FBE00  0x000DE000  +
0x4133D9E00  0x00002000  *
0x4133DBE00  0x001F5000  +
0x4135D0E00  0x0000B000  *
0x4135DBE00  0x000DC000  +
0x4136B7E00  0x00004000  *
0x4136BBE00  0x000E4000  +
0x41379FE00  0x0000C000  *
0x4137ABE00  0x000DC000  +
0x413887E00  0x00004000  *
0x41388BE00  0x000E4000  +
0x41396FE00  0x0000C000  *
0x41397BE00  0x000DC000  +
0x413A57E00  0x00004000  *
0x413A5BE00  0x000E3000  +
0x413B3EE00  0x0000D000  *
0x413B4BE00  0x001EA000  +
0x413D35E00  0x00006000  *
0x413D3BE00  0x000E2000  +
0x413E1DE00  0x0000E000  *
0x413E2BE00  0x000D9000  +
0x413F04E00  0x00007000  *
0x413F0BE00  0x000E1000  +
0x413FECE00  0x0000F000  *
0x413FFBE00  0x000D9000  +
0x4140D4E00  0x00007000  *
0x4140DBE00  0x000E1000  +
0x4141BCE00  0x0000F000  *
0x4141CBE00  0x000D9000  +
0x4142A4E00  0x00007000  *
0x4142ABE00  0x001EF000  +
0x41449AE00  0x00001000  *
0x41449BE00  0x000E7000  +
0x414582E00  0x00009000  *
0x41458BE00  0x000DF000  +
0x41466AE00  0x00001000  *
0x41466BE00  0x000E7000  +
0x414752E00  0x00009000  *
0x41475BE00  0x000DE000  +
0x414839E00  0x00002000  *
0x41483BE00  0x000E6000  +
0x414921E00  0x0000A000  *
0x41492BE00  0x000DE000  +
0x414A09E00  0x00002000  *
0x414A0BE00  0x000E6000  +
0x414AF1E00  0x0000A000  *
0x414AFBE00  0x001EC000  +
0x414CE7E00  0x00004000  *
0x414CEBE00  0x000E4000  +
0x414DCFE00  0x0000C000  *
0x414DDBE00  0x000DC000  +
0x414EB7E00  0x00004000  *
0x414EBBE00  0x000E4000  +
0x414F9FE00  0x0000C000  *
0x414FABE00  0x11CD6000  +
0x426C81E00  0x0000A000  *
0x426C8BE00  0x002D4000  +
0x426F5FE00  0x0000C000  *
0x426F6BE00  0x0A377000  +
0x4312E2E00  0x00009000  *
0x4312EBE00  0x000DF000  +
0x4313CAE00  0x00000200  -
0x4313CB000  0x3FF21000  *
0x4712EC000  0x16095AE00  +
0x5D1C46E00  0x00005000  *
0x5D1C4BE00  0x001F1000  +
0x5D1E3CE00  0x0000F000  *
0x5D1E4BE00  0x000D9000  +
0x5D1F24E00  0x00007000  *
0x5D1F2BE00  0x000E1000  +
0x5D200CE00  0x0000F000  *
0x5D201BE00  0x000D9000  +
0x5D20F4E00  0x00007000  *
0x5D20FBE00  0x000E0000  +
0x5D21DBE00  0x00010000  *
0x5D21EBE00  0x000D8000  +
0x5D22C3E00  0x00008000  *
0x5D22CBE00  0x000E0000  +
0x5D23ABE00  0x00010000  *
0x5D23BBE00  0x001E6000  +
0x5D25A1E00  0x0000A000  *
0x5D25ABE00  0x000DE000  +
0x5D2689E00  0x00002000  *
0x5D268BE00  0x000E6000  +
0x5D2771E00  0x0000A000  *
0x5D277BE00  0x000DE000  +
0x5D2859E00  0x00002000  *
0x5D285BE00  0x000E6000  +
0x5D2941E00  0x0000A000  *
0x5D294BE00  0x000DD000  +
0x5D2A28E00  0x00003000  *
0x5D2A2BE00  0x000E5000  +
0x5D2B10E00  0x0000B000  *
0x5D2B1BE00  0x001EC000  +
0x5D2D07E00  0x00004000  *
0x5D2D0BE00  0x000E3000  +
0x5D2DEEE00  0x0000D000  *
0x5D2DFBE00  0x000DB000  +
0x5D2ED6E00  0x00005000  *
0x5D2EDBE00  0x000E3000  +
0x5D2FBEE00  0x0000D000  *
0x5D2FCBE00  0x000DB000  +
0x5D30A6E00  0x00005000  *
0x5D30ABE00  0x000E3000  +
0x5D318EE00  0x0000D000  *
0x5D319BE00  0x000DB000  +
0x5D3276E00  0x00005000  *
0x5D327BE00  0x001F1000  +
0x5D346CE00  0x0000F000  *
0x5D347BE00  0x000D9000  +
0x5D3554E00  0x00007000  *
0x5D355BE00  0x000E1000  +
0x5D363CE00  0x0000F000  *
0x5D364BE00  0x000D8000  +
0x5D3723E00  0x00008000  *
0x5D372BE00  0x000E0000  +
0x5D380BE00  0x00010000  *
0x5D381BE00  0x000D8000  +
0x5D38F3E00  0x00008000  *
0x5D38FBE00  0x000E0000  +
0x5D39DBE00  0x00010000  *
0x5D39EBE00  0x001E6000  +
0x5D3BD1E00  0x0000A000  *
0x5D3BDBE00  0x000DE000  +
0x5D3CB9E00  0x00002000  *
0x5D3CBBE00  0x000E6000  +
0x5D3DA1E00  0x0000A000  *
0x5D3DABE00  0x000DE000  +
0x5D3E89E00  0x00002000  *
0x5D3E8BE00  0x000E5000  +
0x5D3F70E00  0x0000B000  *
0x5D3F7BE00  0x000DD000  +
0x5D4058E00  0x00003000  *
0x5D405BE00  0x000E5000  +
0x5D4140E00  0x0000B000  *
0x5D414BE00  0x001EB000  +
0x5D4336E00  0x00005000  *
0x5D433BE00  0x000E3000  +
0x5D441EE00  0x0000D000  *
0x5D442BE00  0x000DB000  +
0x5D4506E00  0x00005000  *
0x5D450BE00  0x000E3000  +
0x5D45EEE00  0x0000D000  *
0x5D45FBE00  0x000DB000  +
0x5D46D6E00  0x00005000  *
0x5D46DBE00  0x000E3000  +
0x5D47BEE00  0x0000D000  *
0x5D47CBE00  0x000DA000  +
0x5D48A5E00  0x00006000  *
0x5D48ABE00  0x000E3000  +
0x5D498EE00  0x0000D000  *
0x5D499BE00  0x001E9000  +
0x5D4B84E00  0x00007000  *
0x5D4B8BE00  0x000E0000  +
0x5D4C6BE00  0x00010000  *
0x5D4C7BE00  0x000D8000  +
0x5D4D53E00  0x00008000  *
0x5D4D5BE00  0x000E0000  +
0x5D4E3BE00  0x00010000  *
0x5D4E4BE00  0x00054000  +
0x5D4E9FE00  0x00000200  -
0x5D4EA0000  0x0002C000  *
0x5D4ECC000  0x00057E00  +
0x5D4F23E00  0x00000200  -
0x5D4F24000  0x00028200  *
0x5D4F4C200  0x0003BC00  +
0x5D4F87E00  0x00000200  -
0x5D4F88000  0x00044400  *
0x5D4FCC400  0x0003FA00  +
0x5D500BE00  0x00000200  -
0x5D500C000  0x00040600  *
0x5D504C600  0x00023800  +
0x5D506FE00  0x00000200  -
0x5D5070000  0x0005C800  *
0x5D50CC800  0x00027600  +
0x5D50F3E00  0x00000200  -
0x5D50F4000  0x00058A00  *
0x5D514CA00  0x0000B400  +
0x5D5157E00  0x00000200  -
0x5D5158000  0x00074C00  *
0x5D51CCC00  0x00073200  +
0x5D523FE00  0x00000200  -
0x5D5240000  0x0000CE00  *
0x5D524CE00  0x0009D000  +
0x5D52E9E00  0x00002000  *
0x5D52EBE00  0x0003C000  +
0x5D5327E00  0x00000200  -
0x5D5328000  0x00044000  *
0x5D536C000  0x00065E00  +
0x5D53D1E00  0x00000200  -
0x5D53D2000  0x0001A200  *
0x5D53EC200  0x000CCC00  +
0x5D54B8E00  0x00003000  *
0x5D54BBE00  0x00061000  +
0x5D551CE00  0x00000200  -
0x5D551D000  0x0001F000  *
0x5D553C000  0x00064E00  +
0x5D55A0E00  0x00000200  -
0x5D55A1000  0x0001B200  *
0x5D55BC200  0x0003DC00  +
0x5D55F9E00  0x00000200  -
0x5D55FA000  0x00042400  *
0x5D563C400  0x0004CA00  +
0x5D5688E00  0x00000200  -
0x5D5689000  0x00033600  *
0x5D56BC600  0x00025800  +
0x5D56E1E00  0x00000200  -
0x5D56E2000  0x0005A800  *
0x5D573C800  0x00034600  +
0x5D5770E00  0x00000200  -
0x5D5771000  0x0004BA00  *
0x5D57BCA00  0x0000D400  +
0x5D57C9E00  0x00000200  -
0x5D57CA000  0x00072C00  *
0x5D583CC00  0x0001C200  +
0x5D5858E00  0x00000200  -
0x5D5859000  0x00063E00  *
0x5D58BCE00  0x00000200  -
0x5D58BD000  0x00080000  *
0x5D593D000  0x0005CE00  +
0x5D5999E00  0x00000200  -
0x5D599A000  0x000A3200  *
0x5D5A3D200  0x00011C00  +
0x5D5A4EE00  0x00000200  -
0x5D5A4F000  0x00134800  *
0x5D5B83800  0x0009B600  +
0x5D5C1EE00  0x00000200  -
0x5D5C1F000  0x001CDA00  *
0x5D5DECA00  0x00001400  +
0x5D5DEDE00  0x00000200  -
0x5D5DEE000  0x0039A000  *
0x5D6188000  0x00023E00  +
0x5D61ABE00  0x00000200  -
0x5D61AC000  0x00710200  *
0x5D68BC200  0x0008FC00  +
0x5D694BE00  0x00000200  -
0x5D694C000  0x00D90800  *
0x5D76DC800  0x00F09C00  /
0x5D85E6400  0x00000600  -
0x5D85E6A00  0x03E3FC00  /
0x5DC426600  0x00000600  -
0x5DC426C00  0x010CC800  /
0x5DD4F3400  0x00000200  -
0x5DD4F3600  0x068A0000  +
0x5E3D93600  0x00000200  -
0x5E3D93800  0x00313400  *
0x5E40A6C00  0x00000200  -
0x5E40A6E00  0x0002D000  +
0x5E40D3E00  0x00000200  -
0x5E40D4000  0x00053000  *
0x5E4127000  0x00059E00  +
0x5E4180E00  0x00000200  -
0x5E4181000  0x00026200  *
0x5E41A7200  0x000C1C00  +
0x5E4268E00  0x0000E000  *
0x5E4276E00  0x00053000  +
0x5E42C9E00  0x00000200  -
0x5E42CA000  0x0002D000  *
0x5E42F7000  0x00059E00  +
0x5E4350E00  0x00000200  -
0x5E4351000  0x00026200  *
0x5E4377200  0x0003AC00  +
0x5E43B1E00  0x00000200  -
